"","seq_id","plate_identifier","Inner.Core.Sample.ID","Sample.Mass.Added.to.Tube..mg.","Date.Weighed","Name.of.Weigher","Notes","Sample.Archived","Sample.Notes","Extraction.Plate.ID","Plate.Well.No.","Plate.Position","Blank.Well.","Sample.Added.to.Extraction.Plate","Name.of.Person.Adding.to.Plate","Date.Plate.Extracted","species","core_type","material","lab_id","mcra_probe_loose","mcra_probe_strict","mcra_eva_loose","mcra_eva_strict","bact_loose","bact_strict","arc_loose","arc_strict","mmox_loose","mmox_strict","pmoa_loose","pmoa_strict","Raw","mean_vwc","mean_orp","mean_st","ch4_50","co2_50","ch4_125","co2_125","ch4_200","co2_200","CH4_int","N2O_int","O2_int","CO2_int"
"151","BO1","2E6","QUVE_BO1
Soil_Mineral
Lab ID: 141e",254.2,"8/1/2022","Qespi","",NA,NA,"Plate 2",45,"E6","","8/5/2022","Cade","8/5/2022","QUVE","Mineral","Soil","141e",0,0,NA,NA,NA,NA,NA,NA,35.0640144348145,2.92000651359558,6088.76513671875,1626.07531738281,"BO1Mineral",9.6,284.25,17.675,"0.01127986","-0.18005511","0.147076531","1.520293688","-0.972495107","-2.952440724","10439.9085","0.8799","134788.7088","37746.1602"
"152","BO1","4E6","QUVE_BO1
Wood_Outer
Lab ID: 141a",100.4,"7/27/2022","Qespi","","x","","Plate 4",45,"E6","","","","","QUVE","Outer","Wood","141a",2.16014790534973,0,1.35768795013428,1.35768795013428,6.05297088623047,0,1.54722428321838,0,0,0,1.60582911968231,0,"BO1Outer",9.6,284.25,17.675,"0.01127986","-0.18005511","0.147076531","1.520293688","-0.972495107","-2.952440724","10439.9085","0.8799","134788.7088","37746.1602"
"153","BO1","6C2","QUVE_BO1
Wood_Inner
Lab ID: 141c",102.1,"7/27/2022","Qespi","","x","","Plate 6",11,"C2","","8/11/2022","Cade","8/11/2022","QUVE","Inner","Wood","141c",18.9351215362549,2.52380275726318,16.3713932,0,NA,NA,NA,NA,25.59109688,0,8.66219615936279,0,"BO1Inner",9.6,284.25,17.675,"0.01127986","-0.18005511","0.147076531","1.520293688","-0.972495107","-2.952440724","10439.9085","0.8799","134788.7088","37746.1602"
"154","BO1","8C2","QUVE_BO1
Soil_Organic
Lab ID: 141d",250.8,"8/4/2022","QW","",NA,"","Plate 8",11,"C2","","9/11/2022","Jon","","QUVE","Organic","Soil","141d",0,0,NA,NA,NA,NA,NA,NA,74.9448699951172,6.50747728347778,4215.947265625,986.652770996094,"BO1Organic",9.6,284.25,17.675,"0.01127986","-0.18005511","0.147076531","1.520293688","-0.972495107","-2.952440724","10439.9085","0.8799","134788.7088","37746.1602"
"155","BOWSER","5D12","QURU_BOWSER
Wood_Inner
Lab ID: 126c",109.4,"7/26/2022","Qespi","","x","","Plate 5",92,"D12","","8/10/2022","Cade","8/10/2022","QURU","Inner","Wood","126c",9.37660217285156,2.34380030632019,11.1911592483521,2.48646450042725,NA,NA,NA,NA,17.1382675170898,0,11.3847398757935,0,"BOWSERInner",NA,NA,NA,"0.034857863","7.381219214","0.041833195","3.139039305","0.031779966","6.466059905","1.6466","0.0135","125441.1822","128.4377"
"156","BOWSER","4F4","QURU_BOWSER
Wood_Outer
Lab ID: 126a",104,"7/26/2022","Qespi","","x","","Plate 4",30,"F4","","","","","QURU","Outer","Wood","126a",0,0,7.23247528076172,2.89272332191467,977.623596191406,785.266784667969,80.9565277099609,3.29890108108521,5.36445903778076,0,1.53521084785461,0,"BOWSEROuter",NA,NA,NA,"0.034857863","7.381219214","0.041833195","3.139039305","0.031779966","6.466059905","1.6466","0.0135","125441.1822","128.4377"
"157","CUL8R","2F12","BEAL_CUL8R
Soil_Organic
Lab ID: 32d",252.7,"8/2/2022","CB","",NA,"","Plate 2",94,"F12","","8/5/2022","Cade","8/5/2022","BEAL","Organic","Soil","32d",1539.02905273438,331.250122070313,NA,NA,NA,NA,NA,NA,633.046264648438,155.115676879883,15494.9912109375,4136.63623046875,"CUL8ROrganic",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2565","0.2386","196718.692","2414.568"
"158","CUL8R","3H4","BEAL_CUL8R
Wood_Outer
Lab ID: 32a",106,"7/21/2022","Qespi","","x","","Plate 3",32,"H4","","8/8/2022","Cade","8/8/2022","BEAL","Outer","Wood","32a",0,0,1.41807508468628,0,NA,NA,NA,NA,25.2357978820801,0,1.71691131591797,0,"CUL8ROuter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2565","0.2386","196718.692","2414.568"
"159","CUL8R","4F12","BEAL_CUL8R
Wood_Inner
Lab ID: 32c",101.8,"7/21/2022","Qespi ","","x","","Plate 4",94,"F12","","8/9/2022","Cade","8/9/2022","BEAL","Inner","Wood","32c",4.46831703186035,0,9.83260059356689,0,4131.80322265625,3800.9033203125,129.874206542969,40.8419761657715,18.4291477203369,0,6.07759523391724,3.0386016368866,"CUL8RInner",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2565","0.2386","196718.692","2414.568"
"160","CUL8R","1H4","BEAL_CUL8R
Soil_Mineral
Lab ID: 32e",268.5,"7/29/2022","Qespi","",NA,NA,"Plate 1",32,"H4","","8/4/2022","Cade","8/4/2022","BEAL","Mineral","Soil","32e",1655.955078,NA,NA,NA,NA,NA,NA,NA,397.013427734375,171.524719238281,8004.6826171875,1951.46606445313,"CUL8RMineral",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2565","0.2386","196718.692","2414.568"
"161","H101","8E2","TSCA_H101
Soil_Organic
Lab ID: 143d",259.2,"5-Aug","QW","",NA,"","Plate 8",13,"E2","","9/11/2022","Jon","","TSCA","Organic","Soil","143d",0,0,NA,NA,NA,NA,NA,NA,44.9686279296875,6.65659856796265,3332.49291992188,920.299560546875,"HM101Organic",31.225,422.75,17.1,"0.046453034","1.406658456","0.049044778","1.122367463","0.055858347","1.129255971","388.4827","0.4679","144015.9414","11397.6016"
"162","H101","2G6","TSCA_H101
Soil_Mineral
Lab ID: 143e",255.6,"8/1/2022","Qespi","",NA,NA,"Plate 2",47,"G6","","8/5/2022","Cade","8/5/2022","TSCA","Mineral","Soil","143e",0,0,NA,NA,NA,NA,NA,NA,43.6791610717773,8.183669090271,3168.77661132813,1080.43530273438,"HM101Mineral",31.225,422.75,17.1,"0.046453034","1.406658456","0.049044778","1.122367463","0.055858347","1.129255971","388.4827","0.4679","144015.9414","11397.6016"
"163","H101","4G6","TSCA_H101
Wood_Outer
Lab ID: 143a",101.9,"7/21/2022","Qespi","","x","","Plate 4",47,"G6","","","","","TSCA","Outer","Wood","143a",4.39104461669922,0,23.8079662322998,4.75966644287109,1138.49523925781,978.995483398438,406.565826416016,80.7530975341797,21.6469593048096,0,52.8013954162598,15.9879131317139,"HM101Outer",31.225,422.75,17.1,"0.046453034","1.406658456","0.049044778","1.122367463","0.055858347","1.129255971","388.4827","0.4679","144015.9414","11397.6016"
"164","H101","6E2","TSCA_H101
Wood_Inner
Lab ID: 143c",104.9,"7/21/2022","Qespi","","x","","Plate 6",13,"E2","","8/11/2022","Cade","8/11/2022","TSCA","Inner","Wood","143c",11.0752696990967,0,17.66361809,0,NA,NA,NA,NA,15.84035873,0,37.5223770141602,0,"HM101Inner",31.225,422.75,17.1,"0.046453034","1.406658456","0.049044778","1.122367463","0.055858347","1.129255971","388.4827","0.4679","144015.9414","11397.6016"
"165","H102","6F2","TSCA_H102
Wood_Inner
Lab ID: 144c",108.1,"7/21/2022","Qespi","","x","","Plate 6",14,"F2","","8/11/2022","Cade","8/11/2022","TSCA","Inner","Wood","144c",12.5967197418213,1.25936853885651,15.73730278,0,NA,NA,NA,NA,25.65994453,0,19.9538383483887,1.53431010246277,"HM102Inner",33.05,430,17.35,"0.062278889","1.441638847","0.057950368","1.322236724","0.041010281","1.187817668","7.0047","0.3295","147841.1226","6442.8267"
"166","H102","8F2","TSCA_H102
Soil_Organic
Lab ID: 144d",251.3,"5-Aug","QW","",NA,"","Plate 8",14,"F2","","9/11/2022","Jon","","TSCA","Organic","Soil","144d",0,0,NA,NA,NA,NA,NA,NA,40.346752166748,6.45083236694336,4707.88232421875,1371.57250976563,"HM102Organic",33.05,430,17.35,"0.062278889","1.441638847","0.057950368","1.322236724","0.041010281","1.187817668","7.0047","0.3295","147841.1226","6442.8267"
"167","H102","4H6","TSCA_H102
Wood_Outer
Lab ID: 144a",100.8,"7/21/2022","Qespi","","x","  ","Plate 4",48,"H6","","","","","TSCA","Outer","Wood","144a",NA,NA,30.0991287231445,4.62812995910645,9915.0234375,8687.853515625,1050.51770019531,121.581840515137,9.15576934814453,0,263.822387695313,45.9558944702148,"HM102Outer",33.05,430,17.35,"0.062278889","1.441638847","0.057950368","1.322236724","0.041010281","1.187817668","7.0047","0.3295","147841.1226","6442.8267"
"168","H102","2H6","TSCA_H102
Soil_Mineral
Lab ID: 144e",254.1,"8/1/2022","Qespi","",NA,NA,"Plate 2",48,"H6","","8/5/2022","Cade","8/5/2022","TSCA","Mineral","Soil","144e",0,0,NA,NA,NA,NA,NA,NA,22.4691505432129,1.40369355678558,17.7204971313477,1.36264145374298,"HM102Mineral",33.05,430,17.35,"0.062278889","1.441638847","0.057950368","1.322236724","0.041010281","1.187817668","7.0047","0.3295","147841.1226","6442.8267"
"169","H103","8G2","TSCA_H103
Soil_Organic
Lab ID: 145d",251.4,"5-Aug","QW","",NA,"","Plate 8",15,"G2","","9/11/2022","Jon","","TSCA","Organic","Soil","145d",1.255403996,0,NA,NA,NA,NA,NA,NA,84.4808883666992,6.02430057525635,4393.70654296875,1229.91748046875,"HM103Organic",28.1,432.75,17.5,"0.168216278","0.890915129","0.016496548","0.156127068",NA,NA,"10.9545","0.2603","146810.267","3841.9769"
"170","H103","2A7","TSCA_H103
Soil_Mineral
Lab ID: 145e",254.9,"8/1/2022","Qespi","",NA,NA,"Plate 2",49,"A7","","8/5/2022","Cade","8/5/2022","TSCA","Mineral","Soil","145e",1.37974095344543,0,NA,NA,NA,NA,NA,NA,49.0065002441406,4.19655990600586,1996.982421875,675.74609375,"HM103Mineral",28.1,432.75,17.5,"0.168216278","0.890915129","0.016496548","0.156127068",NA,NA,"10.9545","0.2603","146810.267","3841.9769"
"171","H103","6G2","TSCA_H103
Wood_Inner
Lab ID: 145c",100.3,"7/21/2022","Cade","","x","","Plate 6",15,"G2","","8/11/2022","Cade","8/11/2022","TSCA","Inner","Wood","145c",257.208923339844,0,41.34011841,4.130744934,NA,NA,NA,NA,27.47479439,1.372978091,63.8801231384277,16.3249244689941,"HM103Inner",28.1,432.75,17.5,"0.168216278","0.890915129","0.016496548","0.156127068",NA,NA,"10.9545","0.2603","146810.267","3841.9769"
"172","H103","4A7","TSCA_H103
Wood_Outer
Lab ID: 145a",100.2,"7/21/2022","Cade ","","x","","Plate 4",49,"A7","","","","","TSCA","Outer","Wood","145a",0,0,59.5825271606445,1.41687965393066,124.94849395752,111.589004516602,152.056182861328,35.1256790161133,12.0008659362793,0,28.4930782318115,1.67510843276978,"HM103Outer",28.1,432.75,17.5,"0.168216278","0.890915129","0.016496548","0.156127068",NA,NA,"10.9545","0.2603","146810.267","3841.9769"
"173","H104","8H2","TSCA_H104
Soil_Organic
Lab ID: 146d",253.2,"5-Aug","QW","",NA,"","Plate 8",16,"H2","","9/11/2022","Jon","","TSCA","Organic","Soil","146d",2.775840521,0,NA,NA,NA,NA,NA,NA,94.5891189575195,8.00129699707031,10829.880859375,3276.541015625,"HM104Organic",27.625,403.5,17.55,"0.080016533","0.717606315","0.093446185","0.839292113","0.033465728","0.54202028","19.3039","0.1907","139709.7116","2261.9026"
"174","H104","6H2","TSCA_H104
Wood_Inner
Lab ID: 146c",102,"7/21/2022","Qespi","","x","","Plate 6",16,"H2","","8/11/2022","Cade","8/11/2022","TSCA","Inner","Wood","146c",12.3969507217407,2.47886753082275,11.08244324,0,NA,NA,NA,NA,61.07006836,0,7.81318664550781,1.56242978572845,"HM104Inner",27.625,403.5,17.55,"0.080016533","0.717606315","0.093446185","0.839292113","0.033465728","0.54202028","19.3039","0.1907","139709.7116","2261.9026"
"175","H104","4B7","TSCA_H104
Wood_Outer
Lab ID: 146a",103.6,"7/22/2022","Cade ","","x","","Plate 4",50,"B7","","","","","TSCA","Outer","Wood","146a",0,0,11.9121179580688,1.48868501186371,7843.64306640625,6948.18359375,538.11962890625,118.193954467773,16.3888092041016,1.6383672952652,294.587066650391,58.9604339599609,"HM104Outer",27.625,403.5,17.55,"0.080016533","0.717606315","0.093446185","0.839292113","0.033465728","0.54202028","19.3039","0.1907","139709.7116","2261.9026"
"176","H104","2B7","TSCA_H104
Soil_Mineral
Lab ID: 146e",252.5,"8/1/2022","Qespi","",NA,NA,"Plate 2",50,"B7","","8/5/2022","Cade","8/5/2022","TSCA","Mineral","Soil","146e",0,0,NA,NA,NA,NA,NA,NA,40.6120071411133,5.23632144927979,6576.5888671875,2263.5712890625,"HM104Mineral",27.625,403.5,17.55,"0.080016533","0.717606315","0.093446185","0.839292113","0.033465728","0.54202028","19.3039","0.1907","139709.7116","2261.9026"
"177","H2","4C7","TSCA_H2
Wood_Outer
Lab ID: 147a",110.8,"7/21/2022","Cade","","x","","Plate 4",51,"C7","","","","","TSCA","Outer","Wood","147a",6.65989589691162,0,20.5918998718262,1.58335268497467,594.983520507813,512.724731445313,105.570816040039,35.6128616333008,10.2190704345703,0,163.871490478516,24.3341808319092,"HM2Outer",17.85,275.5,15.675,"0.049375595","0.992478171","0.073295768","0.738604106","0.02515079","0.632119928","2.362","0.1278","165551.9629","537.5276"
"178","H2","6A3","TSCA_H2
Wood_Inner
Lab ID: 147c",102.2,"7/21/2022","Cade","","x","","Plate 6",17,"A3","","8/11/2022","Cade","8/11/2022","TSCA","Inner","Wood","147c",6.25466156005859,1.25079929828644,13.18026733,0,NA,NA,NA,NA,27.82282257,1.737962961,16.9734268188477,1.41398477554321,"HM2Inner",17.85,275.5,15.675,"0.049375595","0.992478171","0.073295768","0.738604106","0.02515079","0.632119928","2.362","0.1278","165551.9629","537.5276"
"179","H2","8A3","TSCA_H2
Soil_Organic
Lab ID: 147d",250,"5-Aug","QW","",NA,"","Plate 8",17,"A3","","9/11/2022","Jon","","TSCA","Organic","Soil","147d",0,0,NA,NA,NA,NA,NA,NA,78.4186325073242,16.8917293548584,1534.39221191406,368.252105712891,"HM2Organic",17.85,275.5,15.675,"0.049375595","0.992478171","0.073295768","0.738604106","0.02515079","0.632119928","2.362","0.1278","165551.9629","537.5276"
"180","H2","2C7","TSCA_H2
Soil_Mineral
Lab ID: 147e",250.4,"8/1/2022","Qespi","",NA,NA,"Plate 2",51,"C7","","8/5/2022","Cade","8/5/2022","TSCA","Mineral","Soil","147e",0,0,NA,NA,NA,NA,NA,NA,22.189884185791,1.47867465019226,378.957275390625,83.9700927734375,"HM2Mineral",17.85,275.5,15.675,"0.049375595","0.992478171","0.073295768","0.738604106","0.02515079","0.632119928","2.362","0.1278","165551.9629","537.5276"
"181","H3","6B3","TSCA_H3
Wood_Inner
Lab ID: 148c",100.2,"7/21/2022","Cade","","x","","Plate 6",18,"B3","","8/11/2022","Cade","8/11/2022","TSCA","Inner","Wood","148c",18.8099880218506,3.7607946395874,9.362810135,1.337316275,NA,NA,NA,NA,27.48847961,0,11.9827251434326,0,"HM3Inner",33.85833333,292.5,17.6,"0.00804175","0.425914419","0.02947954","0.801860399","0.033196709","0.626798284","2.3067","0.1534","165997.7027","1017.9554"
"182","H3","4D7","TSCA_H3
Wood_Outer
Lab ID: 148a",107.2,"7/21/2022","Cade","","x","","Plate 4",52,"D7","","","","","TSCA","Outer","Wood","148a",2.79962062835693,0,15.71351146698,3.14186310768127,1607.91455078125,1330.28784179688,308.368804931641,82.7415390014648,10.2159023284912,1.45914316177368,113.130882263184,19.4057006835938,"HM3Outer",33.85833333,292.5,17.6,"0.00804175","0.425914419","0.02947954","0.801860399","0.033196709","0.626798284","2.3067","0.1534","165997.7027","1017.9554"
"183","H301","8C3","TSCA_H301
Soil_Organic
Lab ID: 149d",235.1,"14-Sep","JG","Jon spilled sample and reweighed 9/14",NA,"","Plate 8",19,"C3","","9/11/2022","Jon","","TSCA","Organic","Soil","149d",2.676229715,0,NA,NA,NA,NA,NA,NA,44.4457321166992,7.65707063674927,2552.8701171875,774.645629882813,"HM301Organic",6.791666667,286.25,17.575,"0.065068698","2.276929912","0.029103162","2.463532972","0.030662163","1.750178433","2.0303","0.0378","131803.8833","158.1182"
"184","H301","6C3","TSCA_H301
Wood_Inner
Lab ID: 149c",100.5,"7/21/2022","Cade","","x","","Plate 6",19,"C3","","8/11/2022","Cade","8/11/2022","TSCA","Inner","Wood","149c",19.5230121612549,1.39396381378174,16.49450684,1.374100566,NA,NA,NA,NA,19.79162407,0,9.1898946762085,0,"HM301Inner",6.791666667,286.25,17.575,"0.065068698","2.276929912","0.029103162","2.463532972","0.030662163","1.750178433","2.0303","0.0378","131803.8833","158.1182"
"185","H301","2E7","TSCA_H301
Soil_Mineral
Lab ID: 149e",250.2,"8/1/2022","Qespi","",NA,NA,"Plate 2",53,"E7","","8/5/2022","Cade","8/5/2022","TSCA","Mineral","Soil","149e",0,0,NA,NA,NA,NA,NA,NA,28.3208560943604,0,15.5463581085205,1.2951375246048,"HM301Mineral",6.791666667,286.25,17.575,"0.065068698","2.276929912","0.029103162","2.463532972","0.030662163","1.750178433","2.0303","0.0378","131803.8833","158.1182"
"186","H301","4E7","TSCA_H301
Wood_Outer
Lab ID: 149a",100.3,"7/21/2022","Cade","","x","","Plate 4",53,"E7","","","","","TSCA","Outer","Wood","149a",0,0,20.5317726135254,0,563.430053710938,502.580108642578,143.543060302734,60.0888900756836,13.1920070648193,0,75.7102584838867,18.0824775695801,"HM301Outer",6.791666667,286.25,17.575,"0.065068698","2.276929912","0.029103162","2.463532972","0.030662163","1.750178433","2.0303","0.0378","131803.8833","158.1182"
"187","H4","6D3","TSCA_H4
Wood_Inner
Lab ID: 150c",115.3,"7/22/2022","Cade","","x","","Plate 6",20,"D3","","8/11/2022","Cade","8/11/2022","TSCA","Inner","Wood","150c",10.1074457168579,2.8873987197876,24.24324036,0,NA,NA,NA,NA,24.78084755,0,18.5615482330322,3.97624206542969,"HM4Inner",33.23333333,254.75,16.6,"0.039242455","0.90048406","0.017109335","0.868559334","0.019228552","0.794494939","211.816","0.4208","149867.5716","8881.5836"
"188","H4","4F7","TSCA_H4
Wood_Outer
Lab ID: 150a",104.7,"7/21/2022","Cade","","x","","Plate 4",54,"F7","","","","","TSCA","Outer","Wood","150a",3.52289438247681,1.76138138771057,72.9113693237305,1.54895567893982,1568.37133789063,1399.35485839844,296.881286621094,81.0066604614258,12.6451225280762,1.58026885986328,170.043151855469,41.1598129272461,"HM4Outer",33.23333333,254.75,16.6,"0.039242455","0.90048406","0.017109335","0.868559334","0.019228552","0.794494939","211.816","0.4208","149867.5716","8881.5836"
"189","H4","8D3","TSCA_H4
Soil_Organic
Lab ID: 150d",252.9,"5-Aug","QW","Sample has a big % of humidity(H20).",NA,"","Plate 8",20,"D3","","9/11/2022","Jon","","TSCA","Organic","Soil","150d",2541.729004,549.680908203125,NA,NA,NA,NA,NA,NA,487.060607910156,304.577270507813,7625.0439453125,3252.33740234375,"HM4Organic",33.23333333,254.75,16.6,"0.039242455","0.90048406","0.017109335","0.868559334","0.019228552","0.794494939","211.816","0.4208","149867.5716","8881.5836"
"190","H5","8E3","TSCA_H5
Soil_Organic
Lab ID: 151d",254,"5-Aug","QW","The sample is very humed.",NA,"","Plate 8",21,"E3","","9/11/2022","Jon","","TSCA","Organic","Soil","151d",74.9306488,27.7690200805664,NA,NA,NA,NA,NA,NA,49.8488655090332,3.01813888549805,846.092468261719,228.851989746094,"HM5Organic",NA,NA,NA,"0.026933347","0.854812635","0.054796889","1.022960506","0.036558677","1.192565437","2548.9758","0.881","96945.9543","31485.8126"
"191","H5","4G7","TSCA_H5
Wood_Outer
Lab ID: 151a",104.3,"7/21/2022","Qespi","","x","","Plate 4",55,"G7","","","","","TSCA","Outer","Wood","151a",0,0,19.8964939117432,1.80807709693909,1860.60314941406,1488.41442871094,175.41162109375,35.6260986328125,36.0652122497559,1.56690382957458,278.457824707031,52.7050857543945,"HM5Outer",NA,NA,NA,"0.026933347","0.854812635","0.054796889","1.022960506","0.036558677","1.192565437","2548.9758","0.881","96945.9543","31485.8126"
"192","H5","6E3","TSCA_H5
Wood_Inner
Lab ID: 151c",102.7,"7/21/2022","Cade","","x","","Plate 6",21,"E3","","8/11/2022","Cade","8/11/2022","TSCA","Inner","Wood","151c",16.0064029693604,2.66697764396667,12.58863258,0,NA,NA,NA,NA,26.086586,1.372257471,53.641414642334,3.82747650146484,"HM5Inner",NA,NA,NA,"0.026933347","0.854812635","0.054796889","1.022960506","0.036558677","1.192565437","2548.9758","0.881","96945.9543","31485.8126"
"193","H5","2G7","TSCA_H5
Soil_Mineral
Lab ID: 151e",255.5,"8/1/2022","Qespi","",NA,NA,"Plate 2",55,"G7","","8/5/2022","Cade","8/5/2022","TSCA","Mineral","Soil","151e",0,0,NA,NA,NA,NA,NA,NA,64.4073181152344,2.85880708694458,4035.20971679688,1349.27673339844,"HM5Mineral",NA,NA,NA,"0.026933347","0.854812635","0.054796889","1.022960506","0.036558677","1.192565437","2548.9758","0.881","96945.9543","31485.8126"
"194","H8","6F3","TSCA_H8
Wood_Inner
Lab ID: 152c",100.9,"7/21/2022","Cade","","x","","Plate 6",22,"F3","","8/11/2022","Cade","8/11/2022","TSCA","Inner","Wood","152c",7.58744049072266,3.0346827507019,24.74518204,1.30172956,NA,NA,NA,NA,52.52532196,0,12.3108282089233,0,"HM8Inner",10.6,296.5,18.375,"0.041309203","0.989246249","0.021712363","1.009491745","0.025114744","0.868455756","3.2885","0.3105","154083.2604","5200.0832"
"195","H8","4H7","TSCA_H8
Wood_Outer
Lab ID: 152a",106.2,"7/21/2022","Cade","","x","","Plate 4",56,"H7","","","","","TSCA","Outer","Wood","152a",1.5054486989975,0,12.9647560119629,0,31560.939453125,30224.640625,424.205596923828,92.8706512451172,10.9290256500244,0,6.9214334487915,1.73016738891602,"HM8Outer",10.6,296.5,18.375,"0.041309203","0.989246249","0.021712363","1.009491745","0.025114744","0.868455756","3.2885","0.3105","154083.2604","5200.0832"
"196","H8","2H7","TSCA_H8
Soil_Mineral
Lab ID: 152e",258.7,"8/1/2022","Qespi","",NA,NA,"Plate 2",56,"H7","","8/5/2022","Cade","8/5/2022","TSCA","Mineral","Soil","152e",0,0,NA,NA,NA,NA,NA,NA,93.4706726074219,2.87049055099487,6028.9814453125,1629.21850585938,"HM8Mineral",10.6,296.5,18.375,"0.041309203","0.989246249","0.021712363","1.009491745","0.025114744","0.868455756","3.2885","0.3105","154083.2604","5200.0832"
"197","H8","8F3","TSCA_H8
Soil_Organic
Lab ID: 152d",252.2,"5-Aug","QW","",NA,"","Plate 8",22,"F3","","9/11/2022","Jon","","TSCA","Organic","Soil","152d",0,0,NA,NA,NA,NA,NA,NA,36.7232704162598,5.4368691444397,5181.85986328125,1245.82373046875,"HM8Organic",10.6,296.5,18.375,"0.041309203","0.989246249","0.021712363","1.009491745","0.025114744","0.868455756","3.2885","0.3105","154083.2604","5200.0832"
"198","H9","4A8","TSCA_H9
Wood_Outer
Lab ID: 153a",105.5,"7/21/2022","Cade","","x","","Plate 4",57,"A8","","","","","TSCA","Outer","Wood","153a",0,0,21.1547870635986,1.32161724567413,901.778625488281,770.568481445313,157.563613891602,59.4000930786133,13.5665073394775,0,379.580017089844,80.2504653930664,"HM9Outer",11.35833333,313.75,18.5,"0.021525409","0.980743368","0.022528234","0.943263723","0.010112029","0.643395211","3.0558","0.515","133302.5927","11864.3722"
"199","H9","2A8","TSCA_H9
Soil_Mineral
Lab ID: 153e",251.4,"8/1/2022","Qespi","",NA,NA,"Plate 2",57,"A8","","8/5/2022","Cade","8/5/2022","TSCA","Mineral","Soil","153e",0,0,NA,NA,NA,NA,NA,NA,63.8755416870117,8.70009708404541,6203.78173828125,1686.73095703125,"HM9Mineral",11.35833333,313.75,18.5,"0.021525409","0.980743368","0.022528234","0.943263723","0.010112029","0.643395211","3.0558","0.515","133302.5927","11864.3722"
"200","H9","8G3","TSCA_H9
Soil_Organic
Lab ID: 153d",250.6,"5-Aug","QW","",NA,"","Plate 8",23,"G3","","9/11/2022","Jon","","TSCA","Organic","Soil","153d",0,0,NA,NA,NA,NA,NA,NA,43.9476432800293,3.02823829650879,3886.14477539063,611.00244140625,"HM9Organic",11.35833333,313.75,18.5,"0.021525409","0.980743368","0.022528234","0.943263723","0.010112029","0.643395211","3.0558","0.515","133302.5927","11864.3722"
"201","H9","6G3","TSCA_H9
Wood_Inner
Lab ID: 153c",100.3,"7/21/2022","Qespi","","x","","Plate 6",23,"G3","","8/11/2022","Cade","8/11/2022","TSCA","Inner","Wood","153c",12.6226997375488,2.80445909500122,24.15612984,4.024300098,NA,NA,NA,NA,25.14063263,0,19.6841831207275,4.54104232788086,"HM9Inner",11.35833333,313.75,18.5,"0.021525409","0.980743368","0.022528234","0.943263723","0.010112029","0.643395211","3.0558","0.515","133302.5927","11864.3722"
"202","HX2","6H3","TSCA_HX2
Wood_Inner
Lab ID: 154c",102.5,"7/21/2022","Cade","","x","","Plate 6",24,"H3","","8/11/2022","Cade","8/11/2022","TSCA","Inner","Wood","154c",14.5951747894287,0,7.570189953,0,NA,NA,NA,NA,33.16337967,2.881917,18.8507919311523,2.89913892745972,"HMX2Inner",27.76666667,257.5,16.65,"0.044159194","2.277774258","0.049115875","1.69394471","0.017717313","0.940112834","10.5263","0.2982","169259.4608","4745.9509"
"203","HX2","2B8","TSCA_HX2
Soil_Mineral
Lab ID: 154e",250.8,"8/1/2022","Qespi","",NA,NA,"Plate 2",58,"B8","","8/5/2022","Cade","8/5/2022","TSCA","Mineral","Soil","154e",5.12902736663818,0,NA,NA,NA,NA,NA,NA,1002.00085449219,121.385437011719,17154.169921875,3578.13720703125,"HMX2Mineral",27.76666667,257.5,16.65,"0.044159194","2.277774258","0.049115875","1.69394471","0.017717313","0.940112834","10.5263","0.2982","169259.4608","4745.9509"
"204","HX2","4B8","TSCA_HX2
Wood_Outer
Lab ID: 154a",101,"7/21/2022","Qespi","","x","","Plate 4",58,"B8","","","","","TSCA","Outer","Wood","154a",0,0,71.4856185913086,0,1107.95642089844,919.377319335938,82.02783203125,28.4262542724609,20.9057426452637,0,47.7160949707031,13.843092918396,"HMX2Outer",27.76666667,257.5,16.65,"0.044159194","2.277774258","0.049115875","1.69394471","0.017717313","0.940112834","10.5263","0.2982","169259.4608","4745.9509"
"205","HX2","8H3","TSCA_HX2
Soil_Organic
Lab ID: 154d",250,"5-Aug","QW","",NA,"","Plate 8",24,"H3","","9/11/2022","Jon","","TSCA","Organic","Soil","154d",4.275613308,0,NA,NA,NA,NA,NA,NA,1131.53381347656,349.611938476563,4879.0634765625,1298.02709960938,"HMX2Organic",27.76666667,257.5,16.65,"0.044159194","2.277774258","0.049115875","1.69394471","0.017717313","0.940112834","10.5263","0.2982","169259.4608","4745.9509"
"206","HX3","2C8","TSCA_HX3
Soil_Mineral
Lab ID: 155e",255.6,"8/1/2022","Qespi","",NA,NA,"Plate 2",59,"C8","","8/5/2022","Cade","8/5/2022","TSCA","Mineral","Soil","155e",0,0,NA,NA,NA,NA,NA,NA,105.957931518555,27.1232433319092,9126.501953125,2892.33032226563,"HMX3Mineral",30.94166667,295,16.55,"0.038535275","0.978567075","0.057156766","1.157916873","0.031289928","1.031537994","11.0401","0.4344","155609.8071","9321.2522"
